match_id,date,league,home_recent_wins,home_recent_draws,home_recent_losses,home_recent_goals_for,home_recent_goals_against,home_recent_form_points,away_recent_wins,away_recent_draws,away_recent_losses,away_recent_goals_for,away_recent_goals_against,away_recent_form_points,h2h_home_wins,h2h_draws,h2h_away_wins,home_avg_goals,home_total_matches,away_avg_goals,away_total_matches,total_goals,over_2_5,btts,home_win,draw,away_win
1976,2020-11-07,PD,1,2,2,6,6,5,2,0,3,5,9,6,0,0,0,0.0,0,0.0,0,7,1,1,1,0,0
1977,2020-11-07,PD,1,1,3,3,5,4,2,1,2,5,6,7,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
1978,2020-11-07,PD,3,2,0,7,1,11,3,2,0,5,1,11,0,0,0,0.0,0,0.0,0,4,1,0,1,0,0
3856,2020-11-07,BL1,2,1,2,6,6,7,0,1,4,6,12,1,0,0,0,0.0,0,0.0,0,3,1,0,0,0,1
3857,2020-11-07,BL1,0,0,5,4,15,0,0,2,3,3,12,2,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3858,2020-11-07,BL1,3,1,1,9,3,10,0,3,2,5,11,3,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
3859,2020-11-07,BL1,2,3,0,9,4,9,2,2,1,7,9,8,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3860,2020-11-07,BL1,2,3,0,10,4,9,1,0,4,3,9,3,0,0,0,0.0,0,0.0,0,5,1,0,1,0,0
3861,2020-11-07,BL1,4,0,1,10,2,12,4,0,1,16,9,12,0,0,0,0.0,0,0.0,0,5,1,1,0,0,1
75,2020-11-08,PL,0,3,2,4,8,3,3,2,0,13,6,11,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
76,2020-11-08,PL,3,0,2,10,7,9,3,1,1,5,5,10,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
77,2020-11-08,PL,2,2,1,6,7,8,3,1,1,11,12,10,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
78,2020-11-08,PL,2,0,3,4,6,6,3,0,2,14,9,9,0,0,0,0.0,0,0.0,0,3,1,0,0,0,1
1979,2020-11-08,PD,2,1,2,6,6,7,3,2,0,7,2,11,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
1980,2020-11-08,PD,4,0,1,14,3,12,2,2,1,5,8,8,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
1981,2020-11-08,PD,0,2,3,2,7,2,2,1,2,5,6,7,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1982,2020-11-08,PD,0,1,4,3,9,1,2,0,3,4,4,6,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
1983,2020-11-08,PD,1,1,3,5,8,4,4,0,1,10,3,12,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0
3862,2020-11-08,BL1,1,4,0,5,4,7,1,1,3,7,8,4,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3863,2020-11-08,BL1,3,2,0,10,5,11,3,2,0,9,5,11,0,0,0,0.0,0,0.0,0,7,1,1,1,0,0
1984,2020-11-20,PD,2,1,2,4,4,7,0,3,2,5,11,3,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
79,2020-11-21,PL,2,1,2,7,9,7,3,2,0,14,4,11,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
80,2020-11-21,PL,3,0,2,14,9,9,0,3,2,5,8,3,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
81,2020-11-21,PL,4,1,0,13,5,13,2,3,0,5,3,9,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
82,2020-11-21,PL,2,1,2,8,9,7,0,2,3,1,6,2,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
1985,2020-11-21,PD,0,3,2,3,7,3,2,2,1,6,5,8,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1986,2020-11-21,PD,3,2,0,7,2,11,3,0,2,10,7,9,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1987,2020-11-21,PD,1,1,3,3,5,4,0,2,3,3,10,2,0,0,0,0.0,0,0.0,0,6,1,1,1,0,0
1988,2020-11-21,PD,4,1,0,11,1,13,1,2,2,8,8,5,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
3864,2020-11-21,BL1,5,0,0,18,7,15,1,4,0,5,4,7,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3865,2020-11-21,BL1,0,0,5,2,14,0,4,1,0,13,7,13,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
3866,2020-11-21,BL1,0,1,4,4,9,1,1,4,0,7,5,7,0,0,0,0.0,0,0.0,0,6,1,1,0,1,0
3867,2020-11-21,BL1,3,1,1,11,8,10,1,1,3,4,9,4,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3868,2020-11-21,BL1,0,3,2,4,11,3,2,3,0,6,4,9,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
3869,2020-11-21,BL1,1,3,1,6,10,6,4,0,1,11,2,12,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3870,2020-11-21,BL1,1,1,3,8,9,4,4,0,1,12,3,12,0,0,0,0.0,0,0.0,0,7,1,1,0,0,1
83,2020-11-22,PL,1,1,3,4,5,4,1,1,3,8,11,4,0,0,0,0.0,0,0.0,0,5,1,1,0,0,1
84,2020-11-22,PL,0,1,4,4,10,1,2,2,1,9,6,8,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
85,2020-11-22,PL,1,1,3,6,10,4,2,0,3,3,6,6,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
86,2020-11-22,PL,2,2,1,9,12,8,3,0,2,6,5,9,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
1989,2020-11-22,PD,2,2,1,4,4,8,1,1,3,4,9,4,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
1990,2020-11-22,PD,2,2,1,4,5,8,5,0,0,16,2,15,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
1991,2020-11-22,PD,2,2,1,4,4,8,1,1,3,5,9,4,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
1992,2020-11-22,PD,2,2,1,5,4,8,1,1,3,8,9,4,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3871,2020-11-22,BL1,0,2,3,4,13,2,0,1,4,5,13,1,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
3872,2020-11-22,BL1,0,3,2,5,8,3,3,2,0,14,3,11,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
87,2020-11-23,PL,0,2,3,1,7,2,2,1,2,7,9,7,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
88,2020-11-23,PL,3,1,1,5,2,10,4,1,0,13,6,13,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1993,2020-11-23,PD,2,0,3,5,5,6,2,0,3,7,11,6,0,0,0,0.0,0,0.0,0,4,1,0,1,0,0
89,2020-11-27,PL,2,1,2,7,6,7,1,1,3,4,10,4,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
1994,2020-11-27,PD,2,1,2,7,8,7,0,4,1,4,6,4,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3873,2020-11-27,BL1,3,2,0,8,4,11,0,5,0,5,5,5,0,0,0,0.0,0,0.0,0,8,1,1,1,0,0
90,2020-11-28,PL,1,3,1,5,5,6,3,2,0,10,5,11,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
91,2020-11-28,PL,2,2,1,4,4,8,1,2,2,1,4,5,0,0,0,0.0,0,0.0,0,5,1,0,1,0,0
92,2020-11-28,PL,1,1,3,7,11,4,1,1,3,5,9,4,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
93,2020-11-28,PL,0,2,3,1,5,2,0,1,4,3,9,1,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
1995,2020-11-28,PD,2,2,1,7,6,8,2,1,2,3,5,7,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
1996,2020-11-28,PD,1,2,2,10,9,5,5,0,0,12,1,15,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
1997,2020-11-28,PD,0,3,2,6,12,3,2,0,3,6,6,6,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
1998,2020-11-28,PD,2,1,2,9,8,7,1,3,1,6,6,6,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
3874,2020-11-28,BL1,1,1,3,5,10,4,0,2,3,5,12,2,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3875,2020-11-28,BL1,4,0,1,13,5,12,0,3,2,5,7,3,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
3876,2020-11-28,BL1,3,1,1,8,3,10,0,0,5,3,15,0,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3877,2020-11-28,BL1,1,4,0,9,7,7,4,1,0,15,5,13,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
3878,2020-11-28,BL1,3,2,0,12,4,11,0,4,1,5,10,4,0,0,0,0.0,0,0.0,0,6,1,1,0,1,0
3879,2020-11-28,BL1,2,2,1,9,8,8,0,3,2,4,9,3,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0
94,2020-11-29,PL,3,2,0,12,7,11,3,1,1,8,3,10,0,0,0,0.0,0,0.0,0,5,1,1,0,0,1
95,2020-11-29,PL,3,2,0,12,4,11,4,1,0,9,4,13,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
96,2020-11-29,PL,1,1,3,1,5,4,2,2,1,5,3,8,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
1999,2020-11-29,PD,1,1,3,7,8,4,1,2,2,3,5,5,0,0,0,0.0,0,0.0,0,4,1,0,1,0,0
2000,2020-11-29,PD,1,2,2,4,6,5,3,0,2,9,4,9,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2001,2020-11-29,PD,0,2,3,5,12,2,2,1,2,4,6,7,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
2002,2020-11-29,PD,5,0,0,14,2,15,3,2,0,8,3,11,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3880,2020-11-29,BL1,5,0,0,14,7,15,1,1,3,7,10,4,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
3881,2020-11-29,BL1,1,1,3,8,10,4,0,2,3,6,10,2,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
97,2020-11-30,PL,3,0,2,6,5,9,1,1,3,6,7,4,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
98,2020-11-30,PL,2,2,1,7,6,8,2,0,3,8,9,6,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
2003,2020-11-30,PD,1,0,4,5,15,3,1,3,1,2,3,6,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
2004,2020-12-04,PD,2,1,2,8,5,7,1,2,2,8,11,5,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
3882,2020-12-04,BL1,1,2,2,7,8,5,3,2,0,14,6,11,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
99,2020-12-05,PL,1,1,3,1,9,4,1,0,4,5,10,3,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
100,2020-12-05,PL,2,2,1,8,4,8,2,0,3,7,7,6,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
101,2020-12-05,PL,3,1,1,6,4,10,3,1,1,7,4,10,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
102,2020-12-05,PL,3,2,0,9,1,11,2,1,2,6,8,7,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
2005,2020-12-05,PD,0,5,0,5,5,5,0,3,2,4,7,3,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
2006,2020-12-05,PD,3,0,2,7,5,9,2,1,2,10,9,7,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
2007,2020-12-05,PD,5,0,0,11,1,15,2,1,2,6,7,7,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
2008,2020-12-05,PD,1,2,2,3,6,5,2,1,2,11,7,7,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3883,2020-12-05,BL1,0,0,5,3,13,0,1,2,2,9,10,5,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3884,2020-12-05,BL1,0,4,1,7,12,4,3,0,2,13,7,9,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3885,2020-12-05,BL1,1,2,2,6,7,5,4,1,0,12,6,13,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3886,2020-12-05,BL1,0,2,3,5,12,2,3,1,1,12,8,10,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3887,2020-12-05,BL1,4,1,0,14,5,13,3,1,1,8,4,10,0,0,0,0.0,0,0.0,0,6,1,1,0,1,0
103,2020-12-06,PL,1,1,3,2,5,4,2,0,3,6,7,6,0,0,0,0.0,0,0.0,0,6,1,1,0,0,1
104,2020-12-06,PL,0,0,5,2,9,0,3,0,2,7,6,9,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
105,2020-12-06,PL,4,1,0,6,1,13,1,1,3,2,6,4,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
106,2020-12-06,PL,3,2,0,9,4,11,2,2,1,6,4,8,0,0,0,0.0,0,0.0,0,4,1,0,1,0,0
2009,2020-12-06,PD,1,1,3,4,9,4,0,2,3,4,11,2,0,0,0,0.0,0,0.0,0,6,1,1,0,1,0
2010,2020-12-06,PD,1,1,3,3,9,4,1,0,4,5,14,3,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
2011,2020-12-06,PD,2,3,0,7,3,9,1,3,1,6,7,6,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
2012,2020-12-06,PD,2,3,0,8,5,9,4,1,0,12,3,13,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
3888,2020-12-06,BL1,0,4,1,7,9,4,0,4,1,8,10,4,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
3889,2020-12-06,BL1,0,2,3,4,12,2,4,1,0,13,7,13,0,0,0,0.0,0,0.0,0,3,1,0,0,0,1
107,2020-12-07,PL,1,3,1,5,5,6,3,1,1,11,7,10,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
2013,2020-12-07,PD,2,2,1,4,3,8,1,2,2,9,8,5,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
3890,2020-12-07,BL1,0,3,2,7,10,3,1,2,2,6,9,5,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
108,2020-12-11,PL,1,1,3,4,11,4,3,0,2,6,6,9,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
2014,2020-12-11,PD,2,1,2,6,7,7,0,1,4,2,11,1,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0
3891,2020-12-11,BL1,3,2,0,12,7,11,0,5,0,8,8,5,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
109,2020-12-12,PL,2,1,2,5,7,7,1,0,4,8,11,3,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
110,2020-12-12,PL,2,1,2,5,6,7,1,0,4,2,9,3,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
111,2020-12-12,PL,4,0,1,10,5,12,3,1,1,9,3,10,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
112,2020-12-12,PL,1,1,3,6,9,4,4,1,0,12,2,13,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
2015,2020-12-12,PD,1,3,1,8,6,6,2,1,2,8,6,7,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
2016,2020-12-12,PD,0,3,2,4,9,3,3,0,2,7,5,9,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
2017,2020-12-12,PD,0,3,2,6,10,3,1,4,0,6,5,7,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
2018,2020-12-12,PD,2,1,2,8,8,7,5,0,0,11,1,15,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
3892,2020-12-12,BL1,2,1,2,11,8,7,1,3,1,9,10,6,0,0,0,0.0,0,0.0,0,6,1,1,0,0,1
3893,2020-12-12,BL1,0,2,3,6,13,2,1,0,4,4,12,3,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
3894,2020-12-12,BL1,1,2,2,8,9,5,1,2,2,7,8,5,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
3895,2020-12-12,BL1,2,2,1,11,8,8,2,2,1,9,7,8,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3896,2020-12-12,BL1,2,2,1,9,6,8,0,3,2,7,10,3,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
3897,2020-12-12,BL1,3,1,1,14,8,10,3,2,0,12,8,11,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
113,2020-12-13,PL,3,1,1,11,8,10,0,0,5,2,9,0,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
114,2020-12-13,PL,2,0,3,9,7,6,4,1,0,7,1,13,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
115,2020-12-13,PL,2,0,3,6,7,6,3,2,0,11,3,11,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
116,2020-12-13,PL,1,1,3,2,7,4,1,2,2,2,9,5,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
117,2020-12-13,PL,3,0,2,8,7,9,1,2,2,5,6,5,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
2019,2020-12-13,PD,3,2,0,8,2,11,1,3,1,3,3,6,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2020,2020-12-13,PD,2,0,3,7,12,6,2,3,0,7,3,9,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2021,2020-12-13,PD,0,4,1,4,6,4,0,2,3,6,12,2,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
2022,2020-12-13,PD,2,1,2,11,6,7,1,4,0,7,4,7,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
3898,2020-12-13,BL1,1,2,2,6,9,5,0,2,3,4,12,2,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3899,2020-12-13,BL1,4,1,0,13,6,13,1,2,2,9,10,5,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0
2023,2020-12-14,PD,2,1,2,9,10,7,2,1,2,5,7,7,0,0,0,0.0,0,0.0,0,4,1,0,1,0,0
118,2020-12-15,PL,1,1,3,3,8,4,3,1,1,9,3,10,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
119,2020-12-15,PL,2,2,1,8,3,8,1,0,4,3,9,3,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2024,2020-12-15,PD,2,1,2,6,7,7,1,2,2,8,7,5,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
3900,2020-12-15,BL1,0,4,1,8,9,4,1,3,1,11,9,6,0,0,0,0.0,0,0.0,0,6,1,1,0,1,0
3901,2020-12-15,BL1,2,2,1,9,7,8,1,2,2,7,7,5,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
3902,2020-12-15,BL1,2,2,1,13,10,8,2,2,1,12,8,8,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
3903,2020-12-15,BL1,0,2,3,6,11,2,1,1,3,10,13,4,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
120,2020-12-16,PL,0,1,4,1,8,1,3,1,1,10,5,10,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
121,2020-12-16,PL,1,1,3,4,9,4,3,0,2,6,6,9,0,0,0,0.0,0,0.0,0,7,1,1,1,0,0
122,2020-12-16,PL,3,0,2,7,6,9,2,1,2,6,7,7,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
123,2020-12-16,PL,1,1,3,5,8,4,1,2,2,4,7,5,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
124,2020-12-16,PL,2,3,0,10,3,9,3,2,0,6,1,11,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
125,2020-12-16,PL,4,0,1,7,5,12,2,1,2,10,6,7,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2025,2020-12-16,PD,3,0,2,11,5,9,2,3,0,5,2,9,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3904,2020-12-16,BL1,0,2,3,5,13,2,1,2,2,6,9,5,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
3905,2020-12-16,BL1,2,3,0,11,8,9,4,1,0,13,7,13,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
3906,2020-12-16,BL1,1,0,4,4,12,3,0,3,2,5,10,3,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
3907,2020-12-16,BL1,2,2,1,7,6,8,4,1,0,13,5,13,0,0,0,0.0,0,0.0,0,4,1,0,0,0,1
3908,2020-12-16,BL1,1,2,2,9,11,5,3,2,0,11,5,11,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
126,2020-12-17,PL,2,0,3,9,8,6,2,2,1,3,6,8,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
127,2020-12-17,PL,0,0,5,2,11,0,4,1,0,10,4,13,0,0,0,0.0,0,0.0,0,5,1,1,0,0,1
2026,2020-12-18,PD,1,2,2,8,8,5,1,3,1,6,6,6,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
3909,2020-12-18,BL1,1,3,1,9,10,6,2,1,2,10,11,7,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
128,2020-12-19,PL,1,2,2,7,6,5,3,2,0,11,3,11,0,0,0,0.0,0,0.0,0,7,1,0,0,0,1
129,2020-12-19,PL,2,2,1,9,6,8,2,2,1,8,3,8,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
130,2020-12-19,PL,3,1,1,7,4,10,0,2,3,2,6,2,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
131,2020-12-19,PL,2,0,3,6,10,6,1,2,2,5,7,5,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2027,2020-12-19,PD,4,0,1,8,2,12,0,4,1,3,4,4,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
2028,2020-12-19,PD,3,0,2,8,4,9,1,3,1,8,6,6,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
2029,2020-12-19,PD,1,3,1,6,4,6,1,3,1,4,4,6,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
2030,2020-12-19,PD,0,1,4,3,11,1,1,4,0,6,4,7,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
2031,2020-12-19,PD,4,0,1,7,3,12,3,1,1,9,7,10,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
3910,2020-12-19,BL1,1,3,1,6,7,6,0,4,1,9,10,4,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
3911,2020-12-19,BL1,1,2,2,5,5,5,0,1,4,6,12,1,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
3912,2020-12-19,BL1,1,4,0,11,8,7,1,2,2,8,10,5,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
3913,2020-12-19,BL1,3,2,0,9,5,11,2,1,2,6,9,7,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
3914,2020-12-19,BL1,0,1,4,3,13,1,1,0,4,4,8,3,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
3915,2020-12-19,BL1,4,1,0,13,2,13,2,3,0,10,7,9,0,0,0,0.0,0,0.0,0,3,1,1,0,0,1
132,2020-12-20,PL,1,2,2,4,7,5,0,0,5,3,10,0,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
133,2020-12-20,PL,2,2,1,6,3,8,2,0,3,6,8,6,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
134,2020-12-20,PL,4,1,0,10,5,13,2,1,2,8,7,7,0,0,0,0.0,0,0.0,0,8,1,1,1,0,0
135,2020-12-20,PL,1,1,3,4,9,4,2,1,2,6,4,7,0,0,0,0.0,0,0.0,0,3,1,0,0,0,1
2032,2020-12-20,PD,3,1,1,12,6,10,1,3,1,5,5,6,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
2033,2020-12-20,PD,1,1,3,6,11,4,1,1,3,5,12,4,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
2034,2020-12-20,PD,1,1,3,3,11,4,0,2,3,2,8,2,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
2035,2020-12-20,PD,1,4,0,4,2,7,3,1,1,8,4,10,0,0,0,0.0,0,0.0,0,4,1,1,0,0,1
3916,2020-12-20,BL1,2,2,1,8,6,8,1,3,1,6,7,6,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0
3917,2020-12-20,BL1,3,1,1,12,8,10,2,2,1,13,10,8,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
136,2020-12-21,PL,2,2,1,3,6,8,2,1,2,5,8,7,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
137,2020-12-21,PL,2,1,2,6,4,7,3,1,1,7,6,10,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
2036,2020-12-22,PD,0,3,2,3,6,3,0,1,4,4,13,1,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
2037,2020-12-22,PD,0,4,1,6,7,4,3,1,1,7,4,10,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
2038,2020-12-22,PD,1,2,2,5,7,5,2,2,1,7,4,8,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2039,2020-12-22,PD,0,3,2,4,6,3,4,0,1,7,3,12,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1
2040,2020-12-22,PD,2,2,1,8,7,8,3,1,1,10,5,10,0,0,0,0.0,0,0.0,0,3,1,0,0,0,1
2041,2020-12-22,PD,1,4,0,6,4,7,1,2,2,6,8,5,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2042,2020-12-23,PD,1,2,2,3,5,5,4,0,1,13,5,12,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
2043,2020-12-23,PD,4,0,1,10,4,12,2,1,2,8,9,7,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
2044,2020-12-23,PD,1,2,2,4,6,5,1,3,1,4,4,6,0,0,0,0.0,0,0.0,0,3,1,1,1,0,0
2045,2020-12-23,PD,1,1,3,3,9,4,1,1,3,3,9,4,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
138,2020-12-26,PL,3,0,2,8,5,9,4,1,0,15,7,13,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
139,2020-12-26,PL,2,1,2,6,4,7,1,2,2,7,12,5,0,0,0,0.0,0,0.0,0,3,1,0,1,0,0
140,2020-12-26,PL,1,3,1,4,5,6,2,1,2,8,6,7,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0
141,2020-12-26,PL,0,1,4,3,8,1,2,1,2,7,4,7,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0
142,2020-12-26,PL,3,2,0,9,1,11,2,1,2,7,9,7,0,0,0,0.0,0,0.0,0,2,0,0,1,0,0
143,2020-12-26,PL,0,1,4,4,10,1,3,1,1,6,3,10,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1
144,2020-12-27,PL,2,0,3,10,13,6,2,2,1,4,7,8,0,0,0,0.0,0,0.0,0,1,0,0,1,0,0
145,2020-12-27,PL,2,1,2,6,9,7,0,3,2,3,7,3,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0
146,2020-12-27,PL,3,2,0,15,3,11,1,1,3,4,11,4,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
147,2020-12-27,PL,2,0,3,5,9,6,1,2,2,4,5,5,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
148,2020-12-28,PL,1,2,2,7,13,5,3,1,1,9,5,10,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0
